	Sample: AA-043_Thalassimia_D08-N3	Sample: AA-043_Thalassimia_D10-N1	Sample: AA-043_Thalassimia_D08-N1	Sample: AA-043_Thalassimia_D10-N3	Sample: AA-043_Thalassimia_D10-H4	Sample: AA-043_Thalassimia_D08-H4
Gene: NOS3	0.8611836401475472	-1.168919183472463	0.5393823626718156	-1.374640064607049	1.2988910344565692	-0.15589778919641983
Gene: CASR	-0.8228949642382506	0.060925945735202755	0.4737534264094718	-0.8228949642382506	1.9340055205700784	-0.8228949642382506
Gene: GRIN1	-0.03570190926354998	-0.6569906630398362	-0.03730069900232567	-1.5460473024162584	1.678970696919266	0.5970698768027041
Gene: DES	0.8383894312069822	-0.7648698097189421	1.3523304149601623	-0.7048901343108254	-1.391624483348456	0.6706645812110764
Gene: SH2D4A	-0.8954592961691648	-0.24503255282175818	0.2260511613726777	-0.8954592961691648	2.055449066784974	-0.24554908299756373
Gene: TC2N	0.12201589854611124	-0.2715161875023845	0.30780163050249404	-1.8134167739311198	1.5886310679306652	0.06648436445423428
Gene: DDN	0.3740842435342831	-0.2134516000236765	1.4843086164442743	-1.5826998278241464	-0.7742396774048604	0.7119982452741256
Gene: TXLNB	0.05723340776557957	-1.065854723069471	-0.6830524669824116	-0.6210353005890341	1.9730922221254543	0.33961686074988384
Gene: ANKRD62	0.4151794801159457	-0.34236480388977897	-0.7079552454761294	-0.7079552454761294	2.0510510602022243	-0.7079552454761294
Gene: PTPN5	-0.7078236903980772	-0.3422050114938202	0.4142803684607117	-0.7078236903980772	2.051395714227343	-0.7078236903980772
Gene: AMN	-0.7083941977767857	-0.5028895524990109	0.4426849471285312	-0.9427293053212171	2.01675175669275	-0.3054236482242667
Gene: TBX18	0.22253728627039396	-0.250161217347626	-0.2225747214734693	-0.9012738772186448	2.052746406987992	-0.9012738772186448
Gene: HHAT	0.7519514599123523	-0.8197124153745081	-0.8024712825236489	-1.1855879967291296	1.5755701770758788	0.48025005763905537
Gene: DIRC3	0.06487879170331005	-0.13440206223867981	-1.3899703890612805	-0.9447703461153689	1.564675403089541	0.8395886026224806
Gene: MIR591	1.621163299126707	-0.8842435756263394	0.29577272592556075	-1.5355477300130347	0.1562362452744511	0.3466190353126578
Gene: LOC101927839	1.123968972730343	-0.6629374456066457	0.050375020998144844	-1.8449081531383351	0.6361673919366105	0.6973342130798825
Gene: OR10A4	1.6298655105547117	-0.9927409758574985	-0.05962477092254664	-1.3587502668988367	0.07197952592260501	0.7092709772015642
Gene: SPARCL1	1.0114029741448953	-1.408130483683342	0.3009236296215802	-1.231921257985068	0.16155761816704187	1.1661675197348924
Gene: ACTG2	-1.0962308496072568	-0.7301862070922398	1.1922281372983463	-1.0962308496072568	0.5961376526987695	1.134282116309637
Gene: SNORA70G	1.2433443084609122	-0.8563061401931229	0.0047671329045403665	-1.5599646224981991	0.03406862628131675	1.1340906950445526
Gene: MIF-AS1	0.38869913618945945	-0.38907229364249	0.7698993003096214	-2.06015928319171	0.5276994463261154	0.7629336940090041
Gene: PARP6	0.812474202825298	-0.9620415936530465	0.796555715922643	-1.3948986581128386	-0.5076437881561763	1.2555541211741201
Gene: ADAMTS7	-0.7705360946030851	-0.8251761326734728	0.5614392530410576	-1.2612668137721126	1.4515782278581462	0.8439615601494675
Gene: ZYG11A	-0.9236370202930491	-0.03757848342168436	-0.5401426038792716	-0.9236370202930491	1.940619274033479	0.4843758538535706
Gene: HDAC7	0.6947353668320198	-0.3599585362361411	1.383969204634834	-1.292194416341333	-1.1383872382665485	0.7118356193771701
Gene: CHDH	-0.5605269630151003	-0.8745872268085629	0.3527117313371697	-0.7951945644091604	2.034581668727205	-0.15698464583155194
Gene: ADM5	0.5378405243759906	-0.37758702474204886	1.2909128762702076	-1.3670358186593392	-1.0493819245030371	0.9652513672582276
Gene: LTBP4	0.33187972188646025	-1.0666722578392282e-05	1.2414018404336475	-1.8522843497955226	-0.5234019220924175	0.8024153762904094
Gene: NOG	-0.9002043770435507	-0.9002043770435507	-0.22023149476882184	-0.4542632465720907	1.9660920893051244	0.5088114061228892
Gene: HLA-DQA1	0.2641008197664809	-1.037107583928029	-1.1947185518883516	-0.4947354227248594	0.9567430157359538	1.5057177230388057
Gene: CLEC10A	-1.1138929186644553	-0.5367583497645324	-0.8733123356502865	-0.18022235583547097	1.2529273264644134	1.451258633450333
Gene: LINC01087	-0.1874799407563718	-0.8685710245135692	-0.4846170398124312	-0.42241328375307463	2.1795191326081196	-0.21643784377267508
Gene: VEPH1	0.7724940904164053	-1.3007495013395427	0.46075099812337794	-0.8893225135780466	1.5391581817916873	-0.5823312554138805
Gene: C1QTNF7	1.2969670219159222	-0.6221283281892231	-0.5944678970674749	-1.2749860511497022	1.3841680255771835	-0.18955277108670496
Gene: MEIS3	0.07835001957675328	-0.6817272911224105	0.253437607130382	-0.6022148731729823	2.000694707541886	-1.0485401699536276
Gene: LOC100128317	-0.14814523434679008	-0.17659669831782368	-0.14893347608369942	-0.829520298750073	2.1327160062484602	-0.829520298750073
Gene: TMEM132B	0.2901043590365264	-0.8368997987125536	0.28898318097525033	-0.8368997987125536	1.9316118561258868	-0.8368997987125536
Gene: PRKCA-AS1	1.0936994347807218	-1.2490439393882908	0.13669482320941306	-1.4556560196438435	0.6389128088943129	0.8353928921476875
Gene: SLC17A7	-0.8652865645409404	-0.4983475304514721	0.437138992193633	-0.8652865645409404	2.004465772755932	-0.21268410541621052
Gene: SUSD5	-0.1809296020101979	-0.7523705875715934	0.7293904176861093	-1.6403962401783658	1.4108044353727682	0.43350157670127926
Gene: ENTPD3	0.6722847071877397	-0.8268513799215033	-0.5564663567178417	-1.44814975439805	0.8280735956905789	1.3311091881590764
Gene: C2orf91	0.40362408437720676	-0.7241278621871126	-0.7241278621871126	-0.27746125090439877	2.0462207530885306	-0.7241278621871126
Gene: CSF1	0.8692425046680071	-0.603398853565179	1.057466388721176	-1.3706665737161532	-0.9464361467613478	0.9937926806534985
Gene: LOC100130880	1.3962773261378338	-0.9234653880395447	-0.2399543299685438	-1.473117893766739	0.3032357533637691	0.9370245322732248
Gene: CCDC110	-0.34682276852395755	-1.1076526783679814	-0.01616425294015783	-1.028061530298719	1.7361225326283118	0.7625786975025024
Gene: PGM5	-0.4268923229371569	-0.46758613465284155	0.0427096133128873	-1.5550534574796246	1.5793858764200375	0.8274364253366966
Gene: NKAIN1	-1.2635962444779039	-0.609782754199374	1.0328862305074265	-0.8166441426553269	1.5085230612899454	0.14861384953523218
Gene: FAM189A1	-0.9768721441323208	-0.9768721441323208	0.15084855207469303	-0.529773122396262	1.8968666938958338	0.4358021646903768
Gene: ASTN1	-0.28550414158194787	-0.31400463488083435	-0.28629374166592103	-0.9680533937689394	2.168379953343275	-0.3145240414456309
Gene: TRABD2A	-0.1436098542681942	-0.9050688810810218	-0.34883645275425307	-0.825411920481036	2.0826824678162628	0.14024464076824325
Gene: SLC47A1	-0.8315673237388607	-0.8315673237388607	0.29644118580674833	-0.8315673237388607	1.9421709437140382	0.25608984169579463
Gene: LOC100506688	0.18338450152268054	-0.9459524542893424	-0.02191449094080546	-0.9459524542893424	2.0225927813848794	-0.2921578833880711
Gene: ZNF814	1.1605422163826902	-0.9100861773495899	0.5448348424182247	-1.4804299859715262	-0.399609391338697	1.084748495858895
Gene: TAS2R50	0.4091296249151298	-1.5268344544020085	0.8431505180689697	-1.1997862664279166	0.373742477729733	1.100598100116093
Gene: C1orf233	0.6629736687331319	-1.1425073056724142	1.007177704311323	-1.5120550907718509	0.0074927545100095085	0.9769182688898007
Gene: GTF2IRD1	-0.1650273108862851	-1.4582995148275681	1.3111740813218629	-1.0671508803041154	0.5538195733520517	0.8254840513440532
Gene: SLC26A9	0.08176763142208342	-0.1583545006239907	-0.36584166888739905	-0.6007456031360838	2.0915227947334993	-1.0483486535081097
Gene: GRIN3B	0.2616565399921822	0.1701598749474566	1.0042127957925537	-2.1279034464683804	0.5977506165867981	0.09412361914938967
Gene: DMGDH	0.6242072258142425	-0.12555393169907514	-0.7530828662423316	0.5515180727890874	1.3810250963844237	-1.6781135970463468
Gene: MYO1H	0.6282540158256772	-0.9302505969610423	-0.8955538841843467	-1.0396717839011693	1.5395712441765073	0.6976510050443742
Gene: PLK5	-0.9402289455246209	-0.2851458602291435	-0.01510512759926807	-0.9402289455246209	2.0318046840884825	0.1489041947891712
Gene: LOC100506159	-0.37841871098255625	-0.8540455358033013	-0.8262881442733326	-0.7281170647816801	1.2685782851343366	1.5182911707065352
Gene: ANKRD20A8P	1.0023815549591082	-0.9175046132856632	-0.3457566725208623	-1.0269444661438993	1.6807361695325056	-0.39291197254118915
Gene: TACSTD2	-0.21089753316989995	0.37911349609305933	-1.2570627243877965	-1.1588601398417642	1.549610725243662	0.698096176062739
Gene: NAAA	1.1664715216666437	-1.20516803998252	0.18186900956126745	-1.3510229117392836	0.05660280950015128	1.1512476109937417
Gene: HNF4A	-0.13473684022109553	-0.48269236917595937	1.6194433487433866	-1.4920707544521568	0.8694898442152693	-0.3794332291094448
Gene: LINC00399	1.9931140414347333	-0.7332188412814103	-0.418248011173544	-0.054455221057971195	-1.1014639735939458	0.3142720056721389
Gene: CLCA1	0.4978266587784697	-0.6335410962512069	-0.6335410962512069	-0.6335410962512069	2.03633772622636	-0.6335410962512069
Gene: PXDC1	-0.5361238925384822	-0.25077674655712784	0.06074001371466338	-1.6675221251264025	1.2127198692827532	1.1809628812245963
Gene: GATA4	-0.6334126083657787	-0.6334126083657787	0.4969350912074222	-0.6334126083657787	2.03671534225569	-0.6334126083657787
Gene: TMPRSS2	-0.6334126083657787	-0.6334126083657787	0.4969350912074222	-0.6334126083657787	2.03671534225569	-0.6334126083657787
Gene: ACTC1	-0.6334126083657787	-0.6334126083657787	0.4969350912074222	-0.6334126083657787	2.03671534225569	-0.6334126083657787
Gene: SGCD	-0.6334126083657787	-0.6334126083657787	0.4969350912074222	-0.6334126083657787	2.03671534225569	-0.6334126083657787
Gene: WNT6	-0.6334126083657787	-0.6334126083657787	0.4969350912074222	-0.6334126083657787	2.03671534225569	-0.6334126083657787
Gene: LOC101927870	-0.6334126083657787	-0.6334126083657787	0.4969350912074222	-0.6334126083657787	2.03671534225569	-0.6334126083657787
Gene: TNFAIP2	-0.4684406272809257	0.05469676197063044	-0.30358945296495354	-1.6663892553497501	1.008169584984094	1.3755529886409046
Gene: CLNK	-0.8840294746906115	0.007430589057303646	-0.8840294746906115	-0.102122668391427	2.0914571548496945	-0.2287061261343477
Gene: PUS7	0.9282389888261026	-0.8289996377916369	1.114037425881634	-0.9831462059616758	-1.1679176235946496	0.9377870526402252
Gene: ADCY6	0.3695307150272311	-1.6788348984280745	0.7176556995761594	-1.0659469537005997	0.7291069318728592	0.9284885056524239
Gene: STMN3	0.19357728357393814	-0.314552398777497	0.7688839305263359	-1.883624102230247	-0.07527518343975455	1.3109904703472248
Gene: CCDC38	1.3074033609803455	-1.0028740247153962	0.06323381428549463	-1.477597047617019	0.06410998428266435	1.045723912783911
Gene: RIN2	-0.17630003432935754	-0.9861996491151515	-0.03813487505627601	-1.1938657665849628	1.7900160983234665	0.6044842267622811
Gene: NPNT	-0.39924648386406775	0.007852784184400262	0.047594838869770145	-0.6355473201707077	2.063648224178709	-1.084302043198105
Gene: LOC285740	1.2175812446260765	-0.7412226379266841	0.12712808430587524	-1.58319541709562	-0.20494814171397352	1.1846568678043254
Gene: PRSS8	0.7706709104123538	0.19118097483477184	0.6575256305088298	-1.779793589974846	-0.8569804035416152	1.0173964777605073
Gene: ADAM3A	-1.1058916353591066	0.7931586768580153	0.6257644933445599	-0.6569008389656865	1.4497609394813231	-1.1058916353591066
Gene: SERPINE2	1.3951681060103935	-1.5086404758795862	0.3798645587735798	-0.09013420224130467	-0.9852229611387063	0.8089649744756224
Gene: PRDM13	-0.6928262405062641	-0.6928262405062641	1.0393133368261722	-0.6928262405062641	1.7319916251988843	-0.6928262405062641
Gene: COL6A2	-1.1197196729716616	0.43758098767625486	-0.7331972383692471	-0.07020061320926348	1.9487606016513086	-0.46322406477739214
Gene: HIF1A-AS2	-0.042946347077417985	-0.3809855623584336	0.07541894015531518	-1.8484520527658599	1.1912589913158946	1.0057060307305012
Gene: C10orf128	-0.9630319517669597	-0.9630319517669597	-0.2779363112242967	-0.5137312040626884	1.5943848638374565	1.1233465549834512
Gene: CDH6	-0.4783278978439067	-0.27082102087162063	-0.23600361486278087	-0.7149461322676746	2.207592146560895	-0.5074934807149108
Gene: CD70	-1.747355210448575	0.42460161503611693	0.9714533934720135	-0.9723558721498619	0.6369996460758883	0.6866564280144191
Gene: ZFP64	0.8883724944480501	-0.7917108753417161	1.2535883251455682	-1.259642194339402	-0.8884234311581709	0.7978156812456699
Gene: PROM1	-0.7507299800058063	-0.9918510782927564	-0.1520620743785891	-0.8352742679466222	1.4178994754179757	1.3120179252057969
Gene: CLUH	0.6731634215769554	-0.3992353518079315	1.4670848592460124	-1.162193115920919	-1.215939757868533	0.6371199447744124
Gene: ZNF334	0.6669385404434653	-1.252406254494236	-0.29060882348954853	-1.2482876475015843	0.8529759472533417	1.2713882377885621
Gene: EHD2	-0.2947447786286135	-1.060290597393155	0.7145421108052814	-1.4297425751135728	1.248702666870904	0.8215331734591556
Gene: SPTBN5	0.37814627752798846	-0.44452119025524767	0.3225318148421289	-1.9934317700643147	1.0590938952910747	0.6781809726583725
Gene: EBF2	0.3717107435788144	-0.7635392370120869	-0.7635392370120869	-0.7635392370120869	2.0252284714392434	-0.10632150398179833
Gene: TMEM132A	-0.7420580810259506	-0.3340665712264619	0.3059238515066461	-1.428615080474918	1.7262345671738255	0.4725813140468593
Gene: SELV	0.3671433262055046	-0.7686145665402778	-0.08270046639528439	-0.7686145665402778	2.021400839810616	-0.7686145665402778
Gene: RAET1K	-0.8571273901561784	1.3173697370823338	-0.17119842354905174	-0.8571273901561784	1.4252108569352526	-0.8571273901561784
Gene: RFX4	0.02915340590732555	-1.1066766891919777	-0.17732595610551716	-1.1066766891919777	1.7848476602280525	0.5766782683540965
Gene: OTX1	-0.0818566853588217	-0.7686200928392277	0.36609861581713526	-0.7686200928392277	2.02161834805937	-0.7686200928392277
Gene: NTRK3	-0.6816269453053502	-0.3118592683048824	0.24783634513049224	-0.6816269453053502	2.1089037590904414	-0.6816269453053502
Gene: ENG	0.9629698455216843	-0.912333312318665	0.7377463932549017	-1.5115866818971675	-0.39657393640905647	1.1197776918483047
Gene: AKR7L	0.8081019442863948	-1.1800639170012897	0.8062925267549416	-1.5512320914245412	0.18814195353928928	0.9287595838452051
Gene: HIST1H2BA	-0.5783745879489897	0.3359044164234826	-1.3858075631160527	0.19056490521465658	1.8507496040214266	-0.4130367745945225
Gene: VEGFB	0.6105453948317089	-0.5794309607784526	1.2516670075641154	-1.6910495373378884	-0.42109943972431185	0.829367535444828
Gene: IRX1	0.6780041968187804	-0.9116601576454733	-1.2817261615753344	0.6278885664984019	1.5110559306734284	-0.6235623747698006
Gene: SLC5A9	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: ADAM18	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: RALYL	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: ADH7	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: MYH1	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: ANKRD30B	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: LOC286177	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: GJB2	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: PYHIN1	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: SLC22A11	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: LOC442497	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: EFCAB1	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: LOC101928882	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: DCN	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: VSTM2B	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: FAM216B	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: PRIMA1	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	-0.4472135954999581	2.2360679774997894	-0.4472135954999581
Gene: MIR181A1HG	0.9506592241648937	-1.0478730710702062	0.44236258744443896	-1.4410052962869428	-0.2022641468914986	1.2981207026393158
Gene: FAM134B	0.6790455181536903	-0.07508254488480127	-0.026212494209683	-1.6366849317878995	1.6002529302628545	-0.5413184775341592
Gene: MIR1207	0.9762015976152074	-0.9470903298172975	0.848441853675529	-1.4318769267457527	-0.5058731524600568	1.0601969577323698
Gene: LOC100506127	0.8055785512014525	-0.999917849898124	0.14332218458695398	-1.6592442889779333	0.615258236728721	1.0950031663589297
Gene: HIVEP2	0.7662589481892949	-1.0753594271961389	1.0136586593862793	-1.4552089652273659	-0.2687142088572489	1.0193649937051792
Gene: DIRC1	2.133315195232551	-0.7959571558358035	-0.40818915801425226	-0.010127462895544814	-0.12308426265114555	-0.7959571558358035
Gene: ABCA6	-0.021099823458143534	-0.19803983994431204	-1.073306703165049	-0.7074628793447258	2.0742044818326466	-0.07429523592041638
Gene: RETN	-0.19213348239415612	-0.9594904136286272	-1.3298164331993023	-0.05489059507168564	1.1030127011963398	1.4333182230974306
Gene: RHOJ	-0.5924216366238589	-0.22192023630181157	-0.2044611212640402	-0.5924216366238589	2.203646267437432	-0.5924216366238589
Gene: FBLN1	-0.07539166417325156	0.3336729392146592	-0.7637544362829222	-0.7637544362829222	2.032982033807359	-0.7637544362829222
Gene: IL36RN	-0.680234904482501	0.21636296385708537	-0.29217896690211037	-0.680234904482501	2.116520716492527	-0.680234904482501
Gene: LOC100288748	-0.680234904482501	0.21636296385708537	-0.29217896690211037	-0.680234904482501	2.116520716492527	-0.680234904482501
Gene: ITPKA	0.428575264073056	-0.6744283803741813	0.6941431273890308	-1.0450347289566355	1.6417794468253664	-1.0450347289566355
Gene: ELAVL4	-1.1297074589984344	-1.1297074589984344	0.007922231281402936	-0.07578306412367876	1.7692821891005468	0.5579935617385983
Gene: MIR4419A	1.0777632580438763	-0.7853407161181314	-0.6265737799520522	-1.3119551693886968	0.20945231601982267	1.436654091395182
Gene: CDH17	0.6254359886544072	-1.3383561294842383	-0.40621498160849306	-0.8871392789968487	1.6562212290855234	0.3500531723496511
Gene: POU2F3	-0.7178268805353669	-1.035838699484371	0.06662678387126306	-0.9554471062408461	1.2820091334145858	1.3604767689747364
Gene: GALNT9	-0.8449854955152222	-0.47406186553548485	0.29339975322063677	-0.8449854955152222	2.0559295208835278	-0.185296417538234
Gene: HTR2B	1.145483929251103	-1.1181956107852857	-0.3057027548025072	-1.3865116037396976	0.698957996186866	0.965968043889521
Gene: LIFR	0.0007961858740267074	-0.3757003704117768	0.3823367108092368	-1.4742335289291264	1.8432541287974438	-0.3764531261398049
Gene: EML6	0.569108644789563	-0.34618686887392236	0.7276964472750261	-2.0880866266640994	0.6679938057171523	0.46947459775628
Gene: CCDC149	-0.22450982868180025	-0.2532844963136086	-0.5251476518518886	-0.9136251947932824	2.1703760712026203	-0.2538088995620388
Gene: LINC01561	1.2564206000109712	-1.3302596620864835	0.0734746676573235	-0.8430285038992111	-0.46714131209293086	1.3105342104103292
Gene: DIP2C	-0.5687418513612668	-0.5975172538566665	-0.32530225699102805	-0.8064491347589056	2.129540293857033	0.1684702031108324
Gene: CATSPERD	1.0358294497641685	-0.43845646837640934	-0.1810833604198468	-1.7913662938330057	1.2108025938156282	0.16427407904946395
Gene: TUB-AS1	-0.6975855763969465	-0.6975855763969465	0.23535466223544174	-0.24598191408895687	2.1033839810443538	-0.6975855763969465
Gene: KLK10	-0.6975855763969465	-0.6975855763969465	0.23535466223544174	-0.24598191408895687	2.1033839810443538	-0.6975855763969465
Gene: IGSF22	-0.9466414870872863	0.4813147725530684	-0.2579534121405101	-0.9466414870872863	1.956392217775769	-0.28647060401375546
Gene: LOC101929532	-0.604026178315304	-0.2328309266957165	-0.604026178315304	-0.15236856102943225	2.197278022671064	-0.604026178315304
Gene: LOC100272216	0.9645096789399814	-0.6848686089958229	-0.06500989817134141	-1.816341605068158	0.8863385437291148	0.7153718895662257
Gene: EN2	0.2898180106354874	-0.4793689901588117	-0.16186289764051395	-0.8505782002605715	2.052570277684981	-0.8505782002605715
Gene: MYO7B	-0.7310725636458699	-0.35984591041283853	-0.7310725636458699	-0.2793767379566171	2.1722123333286922	-0.07084455766749756
Gene: EPHB1	-0.16102136463295066	-0.479349357776822	0.2887616433726965	-0.8505868422461091	2.052782763529297	-0.8505868422461091
Gene: PDK4	-0.5309021316092486	0.05350063247103833	-1.220518491224081	-0.7687761555294992	1.7775463392830013	0.6891498066087896
Gene: CD34	0.6063176899840913	-1.4570150943399232	0.41913158780494425	-1.062222737169833	0.008722440223392107	1.4850661134973298
Gene: TRIM36	-1.334389441179498	-0.21833577441326824	0.21671534885315147	-0.9683738618761336	1.6679091539792983	0.6364745746364485
Gene: SLC14A2-AS1	-0.7360321492604908	-0.3647014124065287	-0.047091374503315624	-0.28420967820057946	2.1680667636314057	-0.7360321492604908
Gene: MYBBP1A	0.6554087194471497	-0.3340596027185593	1.3916167363867666	-1.2320861027683272	-1.2121876869875299	0.7313079366405019
Gene: MIR640	1.1161459419406958	-0.8047626877225531	-0.5605128662318534	-1.4376331922745522	0.45413404824643266	1.2326287560418296
Gene: LOC101927497	0.8788021634069618	-0.9381243639523673	0.7343171671668083	-1.3804473298949262	-0.5566531078558544	1.2621054711293784
Gene: PLEKHA6	-0.27271822858289363	-0.32075123135358885	0.21593238523405392	-1.297874946989466	1.997045159057791	-0.3216331373658986
Gene: DENND1C	-1.4660761230766322	0.25557676215201725	0.16678818852263239	-1.0997870705366517	1.4257682317597955	0.7177300111788386
Gene: SLC26A1	0.955792604627604	-0.6150707438264184	1.155753668509482	-1.5328331553597394	-0.6967140160410582	0.7330716420901292
Gene: C5orf64	-0.7347437417141895	-0.7347437417141895	-0.34562361614727677	-0.28258290206954445	2.171530042730193	-0.07383604108499266
Gene: TMEM130	-0.7347437417141895	-0.7347437417141895	-0.34562361614727677	-0.28258290206954445	2.171530042730193	-0.07383604108499266
Gene: FRMD5	1.0305189942734676	-0.38464779398675025	-0.017718171860082132	-1.9565680878632312	0.46513370434826123	0.8632813550883325
Gene: DUSP4	0.5046606550282965	-1.7792936701804811	-0.18972106115091647	-0.6028294366312239	1.1809186205059181	0.8862648924284066
Gene: TSPAN9	1.1083836087464611	-1.126668385268739	0.2461734035492349	-1.4984311171750815	1.0763312513819505	0.19421123876617397
Gene: ARL4A	-0.872447883345043	0.4135180890613218	-1.113982808190289	1.1188619860083229	1.338768682180126	-0.8847180657144437
Gene: C18orf63	0.273862505280028	-0.49685991615451225	-0.8688101193859653	-0.07951585897436465	2.0401335086207806	-0.8688101193859653
Gene: CDH19	-0.6448986233461418	-0.2729147879197948	0.04525386429067202	-0.6448986233461418	2.1623567936675503	-0.6448986233461418
Gene: FLJ13224	1.30049341215754	-0.9296456221113203	0.37514091634349633	-1.3755062948478576	-0.46420893002332003	1.0937265184814622
Gene: LGALS3BP	1.0088523676930268	-0.8062015185118777	1.0958874949622217	-0.8601215487637817	-1.2905096831019527	0.8520928877223622
Gene: FAM19A5	-0.6402373474104203	-0.26819441640892433	-0.6402373474104203	-0.6402373474104203	2.1674640469755633	0.021442411664622876
Gene: LRRTM3	-0.6402373474104203	-0.26819441640892433	-0.6402373474104203	-0.6402373474104203	2.1674640469755633	0.021442411664622876
Gene: MIR550A3	1.1076139719162184	-0.559294282208098	0.2673415650868669	-1.7821327114991163	-0.1274520572532823	1.0939235139574097
Gene: SLC12A3	-0.8063790903380044	-0.14405832191204293	0.6718766864106238	-0.8063790903380044	1.8913189065154306	-0.8063790903380044
Gene: TMEM173	0.8185788418946458	-0.8569825469411736	1.1884881526824467	-1.1693175610394682	-0.943147052461909	0.9623801658654587
Gene: SNORD93	0.6862618878117356	-1.0363567426836884	1.3677389014220285	-1.1288479436467336	-0.7518071136771923	0.8630110107738496
Gene: LOC101928324	1.199436270043168	-0.7266095065455672	-0.2722661840869754	-1.688327707956581	0.7115848006712838	0.7761823278746726
Gene: FAM84A	0.04303162934777844	-0.648453033025002	-0.25863983797751294	-0.648453033025002	2.160967307704739	-0.648453033025002
Gene: AQP5	0.04303162934777844	-0.648453033025002	-0.25863983797751294	-0.648453033025002	2.160967307704739	-0.648453033025002
Gene: SYT14	0.04303162934777844	-0.648453033025002	-0.25863983797751294	-0.648453033025002	2.160967307704739	-0.648453033025002
Gene: TRPA1	0.04303162934777844	-0.648453033025002	-0.25863983797751294	-0.648453033025002	2.160967307704739	-0.648453033025002
Gene: DCDC2C	0.04303162934777844	-0.648453033025002	-0.25863983797751294	-0.648453033025002	2.160967307704739	-0.648453033025002
Gene: NKX1-2	-0.6436501540230607	-0.6436501540230607	-0.25377815038571416	-0.6436501540230607	2.1661940257420293	0.018534586712864023
Gene: CDS1	-0.3185758087432136	-0.637854724204192	-0.6203086645230504	-1.0102011843731717	1.901841485073685	0.6850988967699433
Gene: BIRC6-AS2	1.1898337988324963	-0.49787936233729985	-0.09699605453406238	-1.8285046607268156	0.28303976384838664	0.9505065149172949
Gene: LOC101929577	1.5049478989742215	-0.6755749200535126	-0.9484692440853973	-0.885293917160614	1.2407718653894506	-0.23638168306414706
Gene: ENOX1	-0.2206070284021533	-1.3646721698947846	0.114758992612227	-0.9115444219055264	1.642587184897994	0.7394774426922438
Gene: SLC16A9	1.0576015675316235	-1.0140243684148222	0.6730086634146498	-1.0425455524697134	-0.9000974699232734	1.2260571598615388
Gene: TDRD6	-0.38484459540462496	-0.25172784774038715	-0.8775628165741945	-1.0749323189226785	1.8001503818960096	0.7889171967458777
Gene: DGKI	-0.22223030185774265	-0.6002366198765923	-0.3811851015744867	-1.2499893876945485	1.8872660307136553	0.5663753802897146
Gene: NME8	-0.43076320139517876	-0.7501495741034586	0.02051524890377698	-1.1226213520548372	1.9736547106368063	0.3093641680128883
Gene: C17orf97	0.34811041157338524	-0.9706318094630296	0.6852282386005623	-1.723071818525261	1.074899541096984	0.5854654367173591
Gene: LOC101928266	-0.8317637464955422	-0.8317637464955422	0.9163555781936094	-0.8317637464955422	1.7481859208871031	-0.169250259594088
Gene: U2AF1	1.2405302335018424	-0.5077903178352462	-0.03097106424787927	-1.8130314181275131	0.169794947028731	0.9414676196800652
Gene: S100A10	-0.7871638068895429	-0.20846579196401313	-1.5926059565936326	0.8534368747068476	1.4000360323412804	0.33476264839906067
Gene: C1QL1	-1.513363846668375	1.1575283034517945	-0.8220977821669067	-0.03954108566971718	1.298421141333704	-0.08094673028049996
