Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
p75 neurotrophin receptor-mediated signaling	3/124	0.6025842683865784	1.0	0	0	0.9677419354838709	0.49018815373105273	APH1A;RPS27A;ITGB3BP
Antigen processing and presentation	2/81	0.6047346486005095	1.0	0	0	0.9876543209876543	0.49675606372126246	HLA-C;HLA-F
Developmental biology	10/420	0.6069737866743419	1.0	0	0	0.9523809523809523	0.4754949275291881	DRAP1;RPS6KA4;VASP;SEMA7A;NCOA3;CARM1;RAC2;FYN;PFN1;HRAS
Interleukin-1 signaling pathway	3/125	0.608029043614279	1.0	0	0	0.96	0.4776313238922669	UBE2Q1;TNIP2;UBE2M
Activation of NMDA receptor upon glutamate binding and postsynaptic events	1/37	0.6084381377362886	1.0	0	0	1.0810810810810811	0.5371459840670496	HRAS
FRA pathway	1/37	0.6084381377362886	1.0	0	0	1.0810810810810811	0.5371459840670496	USF2
Antigen-activated B-cell receptor generation of second messengers	5/211	0.6101416106891506	1.0	0	0	0.947867298578199	0.4683072986600704	CD40;RAC2;ITPR3;FYN;HRAS
APC/C-mediated degradation of cell cycle proteins	2/82	0.611427375574375	1.0	0	0	0.975609756097561	0.4799600929754372	RPS27A;PSMB10
ATM-dependent DNA damage response	2/82	0.611427375574375	1.0	0	0	0.975609756097561	0.4799600929754372	RAC2;SOD2
Signaling of hepatocyte growth factor receptor	1/38	0.6182452955593541	1.0	0	0	1.0526315789473684	0.5061789283103968	HRAS
Cyclin D-associated events in G1	1/38	0.6182452955593541	1.0	0	0	1.0526315789473684	0.5061789283103968	RPS27A
Trefoil factor initiation of mucosal healing	1/38	0.6182452955593541	1.0	0	0	1.0526315789473684	0.5061789283103968	HRAS
Cell junction organization	2/84	0.6245526523539249	1.0	0	0	0.9523809523809523	0.44830442071927945	VASP;MLLT4
Angiotensin II-mediated activation of JNK pathway via Pyk2-dependent signaling	1/39	0.6278072988155387	1.0	0	0	1.0256410256410255	0.4774584703811021	HRAS
FAS pathway and stress induction of heat shock protein regulation	1/39	0.6278072988155387	1.0	0	0	1.0256410256410255	0.4774584703811021	LMNB2
FRS2-mediated cascade	1/39	0.6278072988155387	1.0	0	0	1.0256410256410255	0.4774584703811021	HRAS
G13 signaling pathway	1/39	0.6278072988155387	1.0	0	0	1.0256410256410255	0.4774584703811021	PFN1
Cell-cell communication	3/129	0.62930752214775	1.0	0	0	0.9302325581395349	0.43082347471841215	VASP;FYN;MLLT4
Pyruvate metabolism and citric acid (TCA) cycle	1/40	0.6371302636481142	1.0	0	0	1.0	0.4507811487933908	PDK2
Negative regulation of FGFR signaling	1/40	0.6371302636481142	1.0	0	0	1.0	0.4507811487933908	RPS27A
Nuclear signaling by ErbB4	1/40	0.6371302636481142	1.0	0	0	1.0	0.4507811487933908	APH1A
Glycerophospholipid biosynthesis	2/86	0.6373322377682995	1.0	0	0	0.9302325581395349	0.4190364586262058	CHPT1;PISD
BDNF signaling pathway	6/261	0.6388162955887534	1.0	0	0	0.9195402298850575	0.4120812443940725	LMO4;CDC42EP4;CARM1;RPS6;RPSA;AQP3
Plasma membrane estrogen receptor signaling	1/41	0.6462201541186453	1.0	0	0	0.975609756097561	0.42596589015410175	HRAS
Alpha-M beta-2 integrin signaling	1/41	0.6462201541186453	1.0	0	0	0.975609756097561	0.42596589015410175	FYN
Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer	1/41	0.6462201541186453	1.0	0	0	0.975609756097561	0.42596589015410175	RPS27A
ERBB1 internalization pathway	1/41	0.6462201541186453	1.0	0	0	0.975609756097561	0.42596589015410175	HRAS
Tyrosine metabolism	1/41	0.6462201541186453	1.0	0	0	0.975609756097561	0.42596589015410175	COMT
Fc epsilon receptor I signaling in mast cells	1/41	0.6462201541186453	1.0	0	0	0.975609756097561	0.42596589015410175	HRAS
Insulin biosynthesis and processing	1/41	0.6462201541186453	1.0	0	0	0.975609756097561	0.42596589015410175	DDOST
Cell adhesion molecules (CAMs)	3/133	0.649776187680017	1.0	0	0	0.9022556390977443	0.38898703942792145	CD40;HLA-C;HLA-F
Bladder cancer	1/42	0.6550827855909762	1.0	0	0	0.9523809523809523	0.4028511058268805	HRAS
VEGF, hypoxia, and angiogenesis	1/42	0.6550827855909762	1.0	0	0	0.9523809523809523	0.4028511058268805	HRAS
Eukaryotic transcription initiation	1/42	0.6550827855909762	1.0	0	0	0.9523809523809523	0.4028511058268805	POLR2G
Netrin-1 signaling	1/42	0.6550827855909762	1.0	0	0	0.9523809523809523	0.4028511058268805	FYN
Prostate cancer	2/89	0.6558581466108996	1.0	0	0	0.898876404494382	0.37915573334263386	GSTP1;HRAS
Salivary secretion	2/89	0.6558581466108996	1.0	0	0	0.898876404494382	0.37915573334263386	ITPR3;SLC4A2
Mitotic G1-G1/S phases	3/135	0.6597044758695414	1.0	0	0	0.8888888888888888	0.36974516273053687	RPS27A;PSMB10;MCM2
Thymic stromal lymphopoietin (TSLP) pathway	2/90	0.6618632480006403	1.0	0	0	0.8888888888888888	0.3668411719125685	CD40;PSMB10
Beta-3 integrin cell surface interactions	1/43	0.6637238288168202	1.0	0	0	0.9302325581395349	0.38129221998251456	SPHK1
G2/M checkpoints	1/43	0.6637238288168202	1.0	0	0	0.9302325581395349	0.38129221998251456	MCM2
Insulin secretion regulation by glucagon-like peptide-1	1/43	0.6637238288168202	1.0	0	0	0.9302325581395349	0.38129221998251456	ITPR3
ERBB2/ERBB3 signaling events	1/44	0.6721488131969349	1.0	0	0	0.9090909090909091	0.3611595588775441	HRAS
Vasopressin-regulated water reabsorption	1/44	0.6721488131969349	1.0	0	0	0.9090909090909091	0.3611595588775441	AQP3
Gastrin pathway	1/44	0.6721488131969349	1.0	0	0	0.9090909090909091	0.3611595588775441	SLC4A2
Interactions of HIV Vpr protein with host cellular proteins	1/44	0.6721488131969349	1.0	0	0	0.9090909090909091	0.3611595588775441	RANGAP1
Systemic lupus erythematosus	3/139	0.678947280053301	1.0	0	0	0.8633093525179856	0.3342835665780219	CD40;HIST4H4;SNRPB
T cell receptor signaling pathway	3/139	0.678947280053301	1.0	0	0	0.8633093525179856	0.3342835665780219	FYN;PTPN7;HRAS
Amino sugar and nucleotide sugar metabolism	1/45	0.6803631304766049	1.0	0	0	0.8888888888888888	0.3423365403917318	AMDHD2
Signaling by FGFR mutants	1/45	0.6803631304766049	1.0	0	0	0.8888888888888888	0.3423365403917318	HRAS
Deposition of new CENP-A-containing nucleosomes at the centromere	1/45	0.6803631304766049	1.0	0	0	0.8888888888888888	0.3423365403917318	ITGB3BP
Integrin-linked kinase signaling	1/45	0.6803631304766049	1.0	0	0	0.8888888888888888	0.3423365403917318	PPP1R14B
Lipid and lipoprotein metabolism	11/489	0.6815278881923309	1.0	0	0	0.8997955010224948	0.3449978876026979	ABCB4;SPHK1;ECI1;NCOA3;CARM1;PCCB;CYP1A1;CHPT1;ACADS;CSNK1G2;PISD
Cell surface interactions at the vascular wall	2/94	0.6850442087819228	1.0	0	0	0.8510638297872339	0.3219335356890655	FYN;HRAS
Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling	1/46	0.688372038071095	1.0	0	0	0.8695652173913043	0.32471811668930733	HRAS
G-protein signaling pathways	2/95	0.6906320962251579	1.0	0	0	0.8421052631578947	0.31170359515928925	GNA12;HRAS
Toll-like receptor signaling pathway regulation	3/142	0.6928430087684716	1.0	0	0	0.8450704225352113	0.3101001498841745	CD40;SFTPD;MLST8
Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	2/96	0.6961381393825469	1.0	0	0	0.8333333333333333	0.30183930184762386	SLC39A1;SLC39A3
Regulation of transcription by NOTCH1 intracellular domain	1/47	0.69618066242957	1.0	0	0	0.8510638297872339	0.30820942968045956	RPS27A
LKB1 signaling events	1/47	0.69618066242957	1.0	0	0	0.8510638297872339	0.30820942968045956	MLST8
TSH regulation of gene expression	2/97	0.7015629289067601	1.0	0	0	0.8247422680412371	0.29232550701224613	ID1;CYP1B1
Interferon-gamma signaling pathway	2/97	0.7015629289067601	1.0	0	0	0.8247422680412371	0.29232550701224613	HLA-C;HLA-F
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	2/97	0.7015629289067601	1.0	0	0	0.8247422680412371	0.29232550701224613	CAPNS1;RPS6KB2
Carbohydrate metabolism	5/235	0.702710592929397	1.0	0	0	0.8510638297872339	0.30026395428617353	PC;B3GAT3;SLC25A10;B4GALT7;SLC25A11
ATM pathway	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	CTBP1
Energy metabolism	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	SIRT3
Intestinal immune network for IgA production	1/48	0.7037940023867141	1.0	0	0	0.8333333333333333	0.29272464657414204	CD40
Axon guidance	7/325	0.7068901317794082	1.0	0	0	0.8615384615384615	0.29885048372857725	RPS6KA4;VASP;SEMA7A;RAC2;FYN;PFN1;HRAS
Wnt signaling pathway and pluripotency	2/98	0.7069070769803031	1.0	0	0	0.8163265306122448	0.283147799645867	PPP2R4;CTBP1
Amino acid and oligopeptide SLC transporters	1/49	0.7112169323217401	1.0	0	0	0.8163265306122448	0.27818594854238055	SLC25A10
Angiopoietin receptor Tie2-mediated signaling	1/49	0.7112169323217401	1.0	0	0	0.8163265306122448	0.27818594854238055	FYN
Arf6 integrin-mediated signaling pathway	1/49	0.7112169323217401	1.0	0	0	0.8163265306122448	0.27818594854238055	ACAP1
G alpha 12 pathway	1/49	0.7112169323217401	1.0	0	0	0.8163265306122448	0.27818594854238055	HRAS
Glycerolipid metabolism	1/49	0.7112169323217401	1.0	0	0	0.8163265306122448	0.27818594854238055	DGKQ
Aquaporin-mediated transport	1/50	0.7184542048692922	1.0	0	0	0.7999999999999999	0.26452265010260456	AQP3
Pancreatic secretion	2/101	0.7224620897819041	1.0	0	0	0.792079207920792	0.2574972920889452	ITPR3;SLC4A2
GnRH signaling pathway	2/101	0.7224620897819041	1.0	0	0	0.792079207920792	0.2574972920889452	ITPR3;HRAS
Type I interferon (interferon-alpha/beta) pathway	1/51	0.7255104548045064	1.0	0	0	0.7843137254901961	0.25167042845488546	PTPN7
Malaria	1/51	0.7255104548045064	1.0	0	0	0.7843137254901961	0.25167042845488546	CD40
Metabolism of vitamins and cofactors	1/51	0.7255104548045064	1.0	0	0	0.7843137254901961	0.25167042845488546	PPCDC
Post-translational protein modification	4/196	0.7255223635638707	1.0	0	0	0.8163265306122448	0.2619292915074513	PRKCSH;MGAT1;DOHH;DDOST
Signaling events mediated by PTP1B	1/52	0.7323902008010184	1.0	0	0	0.7692307692307693	0.23957065064915506	FYN
Taste transduction	1/52	0.7323902008010184	1.0	0	0	0.7692307692307693	0.23957065064915506	ITPR3
Endometrial cancer	1/52	0.7323902008010184	1.0	0	0	0.7692307692307693	0.23957065064915506	HRAS
Interleukin-2 receptor beta chain in T cell activation	1/52	0.7323902008010184	1.0	0	0	0.7692307692307693	0.23957065064915506	HRAS
Chromosome maintenance	2/103	0.7324409619068384	1.0	0	0	0.7766990291262135	0.24184274906292497	POLD2;ITGB3BP
Integrated breast cancer pathway	3/152	0.7358789564635041	1.0	0	0	0.7894736842105262	0.24212339613573824	NCOA3;XRCC3;PHB
Thrombin signaling through protease-activated receptors	1/53	0.7390978494043314	1.0	0	0	0.7547169811320754	0.22816978033568033	GNA12
JNK/MAPK pathway	1/53	0.7390978494043314	1.0	0	0	0.7547169811320754	0.22816978033568033	RAC2
Non-small cell lung cancer	1/54	0.7456376971972923	1.0	0	0	0.7407407407407407	0.21741885729120122	HRAS
Calcineurin-dependent NFAT signaling role in lymphocytes	1/55	0.752013933732217	1.0	0	0	0.7272727272727272	0.20727303731253116	RCAN1
SLC-mediated transmembrane transport	5/251	0.7553062622076396	1.0	0	0	0.796812749003984	0.22361112882613204	SLC25A10;SLC4A2;SLC39A1;SLC4A5;SLC39A3
Phospholipid metabolism	4/205	0.757118371611701	1.0	0	0	0.7804878048780487	0.2171595460690251	SPHK1;CHPT1;CSNK1G2;PISD
Gastrin-CREB signaling pathway via PKC and MAPK	4/206	0.7604494266616241	1.0	0	0	0.7766990291262135	0.21269566571668186	ADRBK1;DGKQ;ITPR3;HRAS
Toll receptor cascades	3/159	0.7630720538840987	1.0	0	0	0.7547169811320754	0.20407759787454713	UBE2Q1;RPS27A;UBE2M
Inositol phosphate metabolism	1/57	0.7642918118808011	1.0	0	0	0.7017543859649122	0.18863551580170362	IMPA2
Keratinocyte differentiation	1/57	0.7642918118808011	1.0	0	0	0.7017543859649122	0.18863551580170362	HRAS
Glycosaminoglycan metabolism	2/110	0.7649933455424145	1.0	0	0	0.7272727272727272	0.1948277409678554	B3GAT3;B4GALT7
Autodegradation of Cdh1 by Cdh1-APC/C	1/58	0.770201320910123	1.0	0	0	0.689655172413793	0.18007127074521875	PSMB10
HIV-1 Nef as negative effector of Fas and TNF	1/58	0.770201320910123	1.0	0	0	0.689655172413793	0.18007127074521875	LMNB2
Caspase cascade in apoptosis	1/59	0.7759629585959883	1.0	0	0	0.6779661016949152	0.1719664364110286	LMNB2
Telomere maintenance	1/59	0.7759629585959883	1.0	0	0	0.6779661016949152	0.1719664364110286	POLD2
RAGE pathway	1/60	0.7815804178020295	1.0	0	0	0.6666666666666666	0.1642914883710904	ID1
Selenium pathway	1/60	0.7815804178020295	1.0	0	0	0.6666666666666666	0.1642914883710904	SOD2
Neurotrophic factor-mediated Trk receptor signaling	1/60	0.7815804178020295	1.0	0	0	0.6666666666666666	0.1642914883710904	HRAS
Fas signaling pathway	2/115	0.786091084911492	1.0	0	0	0.6956521739130435	0.16743138028219995	CYC1;CSNK1G2
Androgen receptor proteolysis and transcription regulation	1/61	0.787057299393142	1.0	0	0	0.6557377049180327	0.15701916449443715	CARM1
Clathrin derived vesicle budding	1/61	0.787057299393142	1.0	0	0	0.6557377049180327	0.15701916449443715	AP1M1
Vascular smooth muscle contraction	2/116	0.7901054823546598	1.0	0	0	0.689655172413793	0.16247504859752454	GNA12;ITPR3
Signaling events mediated by focal adhesion kinase	1/62	0.7923971144117075	1.0	0	0	0.6451612903225806	0.15012426177080712	FYN
Colorectal cancer	1/62	0.7923971144117075	1.0	0	0	0.6451612903225806	0.15012426177080712	RAC2
MAPK signaling pathway	6/314	0.8002879687564061	1.0	0	0	0.7643312101910827	0.1702805007432616	RPS6KA4;GNA12;RAC2;EIF4EBP1;PTPN7;HRAS
Signaling by NOTCH	2/119	0.8017528596829252	1.0	0	0	0.6722689075630252	0.14854109150517988	APH1A;RPS27A
Cell cycle	9/453	0.8020707080783579	1.0	0	0	0.7947019867549668	0.17527828634357742	RPS27;SSNA1;POLD2;CENPM;RPS27A;RANGAP1;ITGB3BP;PSMB10;MCM2
Retinol metabolism	1/65	0.8076279713191508	1.0	0	0	0.6153846153846154	0.13147923570947304	CYP1A1
Glioma	1/65	0.8076279713191508	1.0	0	0	0.6153846153846154	0.13147923570947304	HRAS
Notch signaling pathway	2/121	0.8091960271097849	1.0	0	0	0.6611570247933884	0.13997625345611406	APH1A;CTBP1
Endochondral ossification	1/66	0.8124529129968876	1.0	0	0	0.6060606060606061	0.12587716344981695	SCIN
Rho GTPase cycle	2/123	0.8163893540594057	1.0	0	0	0.6504065040650406	0.13194399234802529	RAC2;TRIP10
G1 to S cell cycle control	1/67	0.8171570734698834	1.0	0	0	0.5970149253731343	0.12055160967876961	MCM2
NFAT involvement in hypertrophy of the heart	1/69	0.8262150460248844	1.0	0	0	0.5797101449275363	0.11066677859030163	HRAS
Neurotrophin signaling pathway	2/126	0.8267250316625534	1.0	0	0	0.6349206349206349	0.12081468454976227	RPS6KA4;HRAS
Pancreatic cancer	1/70	0.8305746692313859	1.0	0	0	0.5714285714285714	0.10607854011592341	RAC2
Renal cell carcinoma	1/70	0.8305746692313859	1.0	0	0	0.5714285714285714	0.10607854011592341	HRAS
G alpha q pathway	1/70	0.8305746692313859	1.0	0	0	0.5714285714285714	0.10607854011592341	ITPR3
Wnt signaling pathway	4/231	0.832637015086889	1.0	0	0	0.6926406926406926	0.12686232933875596	CTBP1;RAC2;RPSA;CSNK1G2
RIG-I-like receptor signaling pathway	1/71	0.8348251375727604	1.0	0	0	0.5633802816901409	0.10170872796755898	ISG15
Rac1 cell motility signaling pathway	1/71	0.8348251375727604	1.0	0	0	0.5633802816901409	0.10170872796755898	ARPC4
Bacterial invasion of epithelial cells	1/71	0.8348251375727604	1.0	0	0	0.5633802816901409	0.10170872796755898	ARPC4
Melanoma	1/71	0.8348251375727604	1.0	0	0	0.5633802816901409	0.10170872796755898	HRAS
Focal adhesion	4/233	0.8375402984681144	1.0	0	0	0.6866952789699571	0.12174138977968132	VASP;RAC2;FYN;HRAS
Myocyte adrenergic pathway	1/72	0.8389691786747109	1.0	0	0	0.5555555555555555	0.0975451716537232	HRAS
Myc repressed pathway	1/73	0.8430094520012101	1.0	0	0	0.547945205479452	0.09357649792044484	PPP2R4
Wnt/calcium/cyclic GMP pathway	1/74	0.8469485510129866	1.0	0	0	0.5405405405405406	0.08979206961117422	ITPR3
Tight junction	2/133	0.8488334569866297	1.0	0	0	0.6015037593984962	0.09858181994056327	HRAS;MLLT4
Glycolysis and gluconeogenesis	1/75	0.8507890041924216	1.0	0	0	0.5333333333333333	0.08618193057063522	PC
Chemokine signaling pathway	3/189	0.8548546663729355	1.0	0	0	0.6349206349206349	0.099570670059763	ADRBK1;RAC2;HRAS
Transmission across chemical synapses	3/190	0.8572937214064664	1.0	0	0	0.631578947368421	0.0972471707414899	ABAT;COMT;HRAS
Adrenergic pathway	2/137	0.8602852133033936	1.0	0	0	0.583941605839416	0.08787813216937412	ITPR3;HRAS
Apoptosis modulation and signaling	1/80	0.868595756144096	1.0	0	0	0.5	0.07043872237547145	CAPNS1
Platelet homeostasis	1/82	0.8751096392159449	1.0	0	0	0.4878048780487805	0.0650761456161355	ITPR3
SMAD2/3 nuclear pathway	1/82	0.8751096392159449	1.0	0	0	0.4878048780487805	0.0650761456161355	CTBP1
Response to elevated platelet cytosolic calcium	1/83	0.8782447070953916	1.0	0	0	0.4819277108433735	0.06256868168843485	PFN1
T cell signal transduction	1/83	0.8782447070953916	1.0	0	0	0.4819277108433735	0.06256868168843485	HRAS
Differentiation pathway in PC12 cells	1/84	0.8813012287674056	1.0	0	0	0.47619047619047616	0.060169426005052117	HRAS
MicroRNAs in cardiomyocyte hypertrophy	1/85	0.8842811683327172	1.0	0	0	0.47058823529411764	0.057873036795879476	RCAN1
NOD signaling pathway	1/85	0.8842811683327172	1.0	0	0	0.47058823529411764	0.057873036795879476	ACAP1
Mitotic G2-G2/M phases	1/87	0.8900189133928805	1.0	0	0	0.45977011494252873	0.05356899562230545	SSNA1
FSH regulation of apoptosis	4/263	0.8977114853326167	1.0	0	0	0.6083650190114068	0.06564656920117047	IFITM3;ARPC4;ISG15;RANGAP1
Neural crest differentiation	1/91	0.9006565431609593	1.0	0	0	0.43956043956043955	0.045991775475609106	ID1
Hemostasis pathway	8/468	0.9021600626665227	1.0	0	0	0.6837606837606838	0.07040227117630644	DGKQ;GNA12;RAC2;HMG20B;ITPR3;FYN;PFN1;HRAS
Myometrial relaxation and contraction pathways	2/155	0.9026055871684786	1.0	0	0	0.5161290322580645	0.05288753627142147	ITPR3;ATF5
Innate immune system	5/319	0.9036391750509783	1.0	0	0	0.6269592476489028	0.06352673411367463	HERC5;PRKCSH;ISG15;RPS27A;DDOST
L1CAM interactions	1/94	0.9079551737327357	1.0	0	0	0.42553191489361697	0.041089476483082504	RPS6KA4
Transmembrane transport of small molecules	7/432	0.9177955133200206	1.0	0	0	0.648148148148148	0.05559857952272479	ABCB8;SLC25A10;SLC4A2;SLC39A1;AQP3;SLC4A5;SLC39A3
Melanogenesis	1/101	0.9229711233572102	1.0	0	0	0.396039603960396	0.03174547746753108	HRAS
MHC class II antigen presentation	1/103	0.9267934783334831	1.0	0	0	0.38834951456310673	0.029524086681869306	AP1M1
Interleukin-4 signaling pathway	1/104	0.9286330649622538	1.0	0	0	0.38461538461538464	0.028477537194216435	RPS6KB2
Calcium signaling pathway	2/178	0.9393740583854508	1.0	0	0	0.449438202247191	0.02810854870089203	SPHK1;ITPR3
Oocyte meiosis	1/113	0.9432458477081953	1.0	0	0	0.35398230088495575	0.020682591950105064	ITPR3
G alpha s pathway	1/120	0.952512604294039	1.0	0	0	0.3333333333333333	0.016217313071400133	ADRBK1
Lysosome	1/121	0.9537069008081818	1.0	0	0	0.3305785123966942	0.015669053420323407	AP1M1
Factors involved in megakaryocyte development and platelet production	1/125	0.9581917112507288	1.0	0	0	0.32	0.013666369569193149	HMG20B
Integration of energy metabolism	1/125	0.9581917112507288	1.0	0	0	0.32	0.013666369569193149	ITPR3
Pathways in cancer	4/325	0.9638207500185012	1.0	0	0	0.4923076923076923	0.018141511692565674	CTBP1;GSTP1;RAC2;HRAS
Interleukin-4 regulation of apoptosis	3/267	0.9646855492437133	1.0	0	0	0.449438202247191	0.016158690540069402	CYP1A1;CYP1B1;MCM2
p53 signaling pathway	1/139	0.9707379214453239	1.0	0	0	0.28776978417266186	0.008546403725324813	CARM1
Neuronal system	3/283	0.9740634478871812	1.0	0	0	0.42402826855123676	0.01114296928336701	ABAT;COMT;HRAS
Interleukin-5 regulation of apoptosis	1/144	0.9742404896710359	1.0	0	0	0.27777777777777773	0.007249193473197562	SOD2
Calcium regulation in the cardiac cell	1/149	0.9773245123501033	1.0	0	0	0.2684563758389262	0.006157457784452445	ITPR3
Apoptosis	2/242	0.9846850116617124	1.0	0	0	0.3305785123966942	0.0051019748982559145	RPS27A;PSMB10
Generic transcription pathway	4/377	0.9858596461022441	1.0	0	0	0.42440318302387264	0.00604404509880109	NCOA3;CARM1;RPS27A;ZNF641
Cytokine-cytokine receptor interaction	2/265	0.9908024343060743	1.0	0	0	0.3018867924528302	0.0027894715351872465	CD40;AMH
TGF-beta signaling pathway	1/185	0.9909545594700868	1.0	0	0	0.21621621621621623	0.001964670035077166	HRAS
Jak-STAT signaling pathway	1/199	0.9936752726122572	1.0	0	0	0.20100502512562812	0.00127533933917045	PTPN7
Oncostatin M	2/311	0.9967424010361781	1.0	0	0	0.2572347266881029	8.393354316948259E-4	PTPN7;SOD2
Class A GPCRs (rhodopsin-like)	1/253	0.9984113961916408	1.0	0	0	0.15810276679841895	2.5136236796044763E-4	GPR161
Neuroactive ligand-receptor interaction	1/272	0.9990232001790011	1.0	0	0	0.14705882352941174	1.4371723541750252E-4	TSPO
Signal transduction	12/1020	0.9992476157796896	1.0	0	0	0.47058823529411764	3.54196425114574E-4	APH1A;ADRBK1;DGKQ;NEDD4;GNA12;MLST8;GRB10;EIF4EBP1;ITPR3;FYN;HRAS;ITGB3BP
Signaling by GPCR	6/977	0.9999943254532123	1.0	0	0	0.24564994882292732	1.393956083025577E-6	ADRBK1;DGKQ;GNA12;RAC2;ITPR3;HRAS
