	Sample: GSM2344965	Sample: GSM2344966	Sample: GSM2344967	Sample: GSM2344968	Sample: GSM2344969	Sample: GSM2344970	Sample: GSM2344971	Sample: GSM2344972	Sample: GSM2344973	Sample: GSM2344974	Sample: GSM2344975	Sample: GSM2344976
Gene: B3GNT8	1.7915711778370829	1.800524185706745	1.5598053516617074	-0.4336157812891707	-0.7241669291444989	-0.45330767540196637	-0.7241669291444989	-0.45790607989645754	-0.7241669291444989	-0.44758703880490636	-0.4628164232350405	-0.7241669291444989
Gene: PCDHA3	-1.6867148937933691	-1.6867148937933691	-0.8993400895363738	-0.23445006171776434	-0.6108283809400784	-0.06958831850246841	0.5883164271764235	0.4464369247687968	0.7880841624486364	1.3897561336340574	0.8876862559749518	1.0873567342805575
Gene: PALMD	2.0833463624431525	1.2878077654771776	1.6432080212685471	-0.4862032644000563	-0.7117342599744613	-0.5156464168525668	-0.5330264004197842	-0.5225835405046386	-0.9799188086644063	-0.5070493176185036	-0.718402063165494	-0.039798077588966495
Gene: CRISPLD2	-0.4558987440882429	-0.728201638609606	-0.595719168161013	-0.80154517880243	-1.2714773741223402	-1.3954808469168312	1.1805785118222991	1.3321611962870776	1.7337902437224213	0.08041552520175788	0.2426077486754797	0.6787697249914288
Gene: ARTN	-0.4023673894372221	-0.801534413140216	-0.5133372079937055	-0.5241228786641059	-0.6914545353580607	-0.45909359407887157	1.5533299576445456	1.60244513123771	1.9763207145247272	-0.6759633941189039	-0.703616011118181	-0.3606063794977152
Gene: KLF15	1.0105272632592883	0.8001369275123538	0.9194440372387477	0.43628978825903275	0.41222888780474404	0.4171215130107315	-1.486231408762324	-1.9655333215628945	-1.5687376368236143	0.5657530335378153	0.24375160795164086	0.21524930857448074
Gene: CREB5	-1.1471509944451102	-1.5969827271167112	-1.244131683060764	-0.682089986417704	-0.5764918586658899	-0.4811663057925378	0.8532346471752031	0.7610336656418891	0.9949383107950714	0.9351166830135139	1.0701900338179842	1.113500215055056
Gene: SERPINI1	0.48681007877786997	0.9181073982313744	1.1387046545925446	-0.5982657259306822	-0.7977690707190267	-0.7904293151920192	-1.4586193388898598	-1.0507669269806639	-1.1072892836860646	1.1444998519926157	1.0597136608517739	1.0553040169521382
Gene: SAMD12	-0.9572811615799632	-0.5979585559970335	-0.594924109875924	-0.7610807561557329	-0.7948761604888717	-0.7905787581486408	1.7480366734588237	1.493384821375538	1.7761453579393631	-0.2288029229227235	-0.13002464891887316	-0.16203977868596092
Gene: EIF3CL	-2.170448555162474	0.2846667510339924	0.26904739203850153	0.2110334167712206	0.18864355299849844	-2.170448555162474	0.8058682249993161	0.43115387494124985	0.9915298370366599	0.5169481554833246	0.15822530781806518	0.48378059720412087
Gene: C1QTNF1	1.3138530943068047	1.3669690437211521	1.289704112059864	-0.7409640671864537	-0.9744320892700978	-0.5301219756467509	-1.4524588996907164	-1.255077933462674	-0.6236708381066903	0.6713129319315259	0.48723838931618246	0.44764823202785503
Gene: PDE2A	-0.9241121440369897	-0.9274551966101527	-1.2227725561618774	-0.7277634665642461	-0.9538853581925121	-0.3788964521698255	1.1711519162467163	1.4617727986831415	1.8613128194560258	0.10627851375476001	0.06638718150870643	0.4679819440862513
Gene: MITF	0.6959766093426645	0.8682057661856298	0.40915165653212493	0.7509820987787885	0.742862181828677	0.7615012746344837	-1.7651379203770305	-1.7109526118928122	-1.6061274582198242	0.42904843118498986	0.2425199674917456	0.18197000451056336
Gene: AL513412.1	1.5088618490401076	1.283132265903236	-1.077185845383626	-1.077185845383626	-0.06952546102642732	-1.077185845383626	0.7446489942362751	0.17498796760368027	1.1590038506282607	-1.077185845383626	-1.077185845383626	0.584819760532998
Gene: CXCL2	-0.19583437113119107	-0.0017042914787809855	0.523566815936593	-0.2097835120084969	-0.9886317601422853	-0.716838793213735	1.668900044761283	1.0758762061927596	1.8103449415107082	-0.9886317601422853	-0.9886317601422853	-0.9886317601422853
Gene: B3GNT7	-0.2135797072806942	-0.6566130654616601	-0.3094252889078482	-0.7997716270423032	-1.020928796981171	-0.642348020792904	-0.4115305752280944	-0.8620434655553021	-0.10311078952988838	1.7611617053550002	1.640478189565016	1.6177114418598493
Gene: NKX3-2	-1.2428384387984523	-1.5416974280750524	-1.5416974280750524	0.3691068220244661	0.306232809278866	0.35695659423459186	-0.21042193665399786	-0.10697277440870577	-0.26296241530200987	1.6701185859503302	1.1232225808200216	1.0809530290049942
Gene: IQGAP2	1.0697605788266404	0.8107666324926013	0.19837299235319533	-1.487317282009665	-0.7795423428829404	-0.9677100439580841	-0.9244645763336997	-0.9074103547088338	-0.6062531643967867	1.3832756874964045	1.0905992658073116	1.1199226073138568
Gene: HKDC1	0.6869241197925438	0.6629472018373177	0.5371910652389877	-0.21194165931332737	-0.38760625072918553	-0.5963951037902736	-1.406838528636878	-1.0778843732310053	-1.7250118058689061	1.227966390443553	1.122041632989225	1.168607311267949
Gene: NXPH2	-0.625011266859668	-0.625011266859668	-0.12137059770249527	-0.625011266859668	-0.625011266859668	-0.625011266859668	1.6468516890093774	1.9735057283626494	1.5011033152078141	-0.625011266859668	-0.625011266859668	-0.625011266859668
Gene: SULF2	0.9752375949417679	0.049889115855957816	0.054358012489588214	-1.3127077940913192	-1.3353406226098496	-1.6044933799123313	0.26132046072273096	-0.5289217413336736	-0.22767796012588065	1.1745153446257504	1.0548285685628875	1.4389924008743724
Gene: TRIB2	1.0375525547040139	0.6697783477900461	0.6235530533747414	0.351534355779555	0.3528664417769136	0.4121999009824383	-1.8577902862381441	-1.7772713517019414	-1.4638340694410372	0.6115139925093669	0.5362682115566291	0.5036288489074235
Gene: ZNF443	0.6451099063941668	0.556914413199479	0.6406899619544506	0.2758701573868481	0.10087483240257965	0.19993010183679388	0.8622927438162094	0.9133182588768978	0.8406422170897159	-1.6785475309857136	-1.6785475309857136	-1.6785475309857136
Gene: EPB41L4B	-1.1865687734376917	-1.4855529341598104	-1.4855529341598104	0.1255423731768251	0.12980483097237508	0.001106601414199053	0.3379904348329987	-0.23220482386906616	-0.3853901812976264	1.376019789133814	1.4350230284276706	1.3697825889661228
Gene: IL24	0.4654830606027192	1.0021082504203669	0.12618624410262275	-0.5998350092925807	-0.8051374725429716	-0.790176769359614	1.1137469018155934	1.1973373328524917	1.6190688979260355	-0.8543347582909349	-1.0889164199988626	-1.3855302582348652
Gene: PHF24	1.8272039436000815	1.337782555896541	1.7526957075700906	-0.3376042901754237	0.09034855729103712	-0.7179623212842472	-0.7295083544954407	-0.9901238563750835	-0.9901238563750835	-0.3626351273335357	-0.16574599244856478	-0.7143269658703715
Gene: SLC16A9	-0.880350602954993	-0.880350602954993	-0.880350602954993	-0.880350602954993	-0.880350602954993	-0.880350602954993	0.1794958662938629	0.12524694014303467	0.451053148421209	1.097037844335879	1.8015389208619184	1.627730897674054
Gene: CH17-431G21.1	0.5077675638222993	-1.3291905745408765	1.154391426570045	0.2745078662005289	0.8649580738847858	-1.830995039813452	0.4664633097997468	0.2837815859599173	0.7562868354153925	0.26781813763158185	0.41520585488348327	-1.830995039813452
Gene: NXF2B	-0.6468696891115869	-0.6468696891115869	-0.6468696891115869	-0.6468696891115869	-0.1844932683164713	-0.6468696891115869	-0.6468696891115869	-0.3790531541239419	-0.6468696891115869	1.3119130566059862	2.0101439555600877	1.7695772340554488
Gene: DOK2	-0.5113588585179835	0.0859854469616053	0.08957935860754397	-0.8111244713974698	-0.8111244713974698	-0.8111244713974698	1.5005325309145932	1.5934102305478033	1.832207703758023	-0.8111244713974698	-0.8111244713974698	-0.5347340552842387
Gene: CCDC80	1.2035630605245244	1.2313109314371418	1.3821668622596643	-1.3485286664242297	-1.4559176978153905	-1.524124533509149	0.6705752681821476	0.4555099412323072	-0.038024345817091944	0.04604476863123998	-0.37916991068326444	-0.24340567801790164
Gene: ADAMTS10	1.986222939770115	1.2777420596290432	1.8449197081949216	-0.6289805107288144	-0.6289805107288144	-0.3558944005155554	-0.6289805107288144	-0.6289805107288144	-0.6289805107288144	-0.3501267319768252	-0.6289805107288144	-0.6289805107288144
Gene: ADAMTS7	1.1086947505032776	0.7193189753395285	1.1030734246750276	-1.3447684880396453	-1.2456764866471224	-1.3974078676696746	0.8167746745863358	0.7908997353596006	1.116546617796711	-0.2506440747939073	-0.9512276848245516	-0.4655835762855781
Gene: ANKFN1	-1.2749848034642846	-1.2749848034642846	-1.2749848034642846	-0.4920088853999104	-0.34200977989048864	-1.0017514126025433	0.825911754463624	0.8315552320099109	1.304857210665801	1.3135066048066428	0.7014021468397043	0.6834915395001124
Gene: AMPH	-1.2956928564518975	-0.717824916248197	-0.19886264531371542	1.4500662332723555	1.4066191247705166	1.5511420263870277	-0.8544015555891573	-1.1227472587697838	-1.008821194409042	0.3946193947741373	0.33336247183584267	0.06254117574191284
Gene: KCTD8	-0.6923106712885987	-0.6923106712885987	-0.6923106712885987	-0.6923106712885987	-0.6923106712885987	-0.6923106712885987	1.9608763280431816	1.764852499174315	1.3465564691121938	-0.41317874962477164	-0.08994169153328112	-0.41530082744004604
Gene: HCG22	-0.5768826047745529	-0.5768826047745529	-0.5768826047745529	1.7870196111066543	1.7880945671178006	1.6168292647465188	-0.5768826047745529	-0.5768826047745529	-0.5768826047745529	-0.5768826047745529	-0.5768826047745529	-0.5768826047745529
Gene: HAPLN1	-0.7685642979012576	-0.7685642979012576	-0.7685642979012576	-0.47522535025508106	-0.030199383923140373	0.1717132206771458	-0.7685642979012576	-0.7685642979012576	-0.7685642979012576	1.4690740615971156	1.7439097085531587	1.7321135307583482
Gene: SALL1	-1.8797360784575345	-1.8112466456257195	-0.66931470911946	0.2616152971761623	0.18207077706863808	0.3792119712792096	1.270349776088176	1.1382376065770285	1.2475686710783938	-0.13821420015496827	-0.051541857400466205	0.0709993914905381
Gene: LAD1	-1.377881874157921	-1.377881874157921	-1.377881874157921	-0.7218110097592214	-0.29152905485260683	-0.4369694581262023	0.7261623133167675	0.830855380706747	0.7911661983581388	1.1306895968760264	0.761282939090885	1.3437987168632306
Gene: TRPV4	-1.7254238180499903	-1.3723531537873603	-1.4105776786155757	1.1589633980964988	1.1800876063728594	1.2442551023511519	-0.4167797862474848	-0.20119407479918888	0.18776418959240693	0.4827853952551404	0.3992876614800327	0.47318515835151165
Gene: VWDE	-0.7905340699491198	-0.7905340699491198	-0.4913904022585499	-0.7905340699491198	-0.5197455425240701	-0.7905340699491198	1.872230877461907	1.4931926792648689	1.6994357600376389	-0.3130731805352714	-0.06529841858008495	-0.5132154930699602
Gene: MAP2	0.7433629805714012	0.307363777909914	0.1788039301200171	-0.20767270860110296	-0.15973953405431876	-0.28925905423481035	-1.5336917881688465	-1.5472896594682333	-1.27832388734554	1.333314004493459	1.2545885242974613	1.198543414480595
Gene: ZNF114	-0.8396366384190735	-0.7826734782180431	-1.0821178672900305	1.6855765775577973	1.6882918614981255	1.6838893326048066	-0.30974860039085916	-0.3223386140118053	-0.5703286197455076	-0.3507380774244052	-0.49006944440038885	-0.3101064317606191
Gene: PNMAL1	1.3901008423006926	1.2936045977239792	2.3459985263222274	-0.5398544107581028	-0.5207737832449104	-0.7576892632371044	-0.5422915208866179	-0.5968763032335825	-0.6539222030594719	-0.4998394450596636	-0.4135132476997308	-0.5049437891677149
Gene: AC011330.5	0.5616532155763817	1.2579428926591114	0.07717668357510572	1.0413031310079919	0.281501630956292	-0.08012079353945277	-1.405824942013045	-0.9432898550085816	1.1902708786358833	-1.405824942013045	-1.405824942013045	0.8310370421764025
Gene: TMEM229B	0.4911612018534079	0.23808439744533882	0.4024209222295292	0.38337787257430017	0.3590804934112939	0.5188222556769762	-1.9613328387418711	-1.8386299002336266	-1.1931334261765885	1.1118490508965004	0.7307435134058712	0.7575564576588674
Gene: ANGPTL7	0.2022955354923878	-0.2603295046468128	-0.3119062924736116	0.9225809679337993	0.7219353691588045	0.8062807483422965	-1.5954611859807155	-1.3258415611286487	-1.5954611859807155	1.5958107500072638	0.31224504463976915	0.5278513146361835
Gene: ZBED9	-1.1389680400414532	-0.8408669060973634	-0.8391247529091871	0.9815705789344084	1.167110003586342	1.033781479741546	-1.1389680400414532	-1.1389680400414532	-0.8591213710861888	0.9076543646631123	0.9299117533343342	0.9359889699573538
Gene: HIST2H2BB	0.8888129264247289	0.14900692887563732	-0.24898788772081218	0.7657053953598129	0.6301833771560564	0.5743719041834673	-1.6402270971595925	-1.6402270971595925	-1.6402270971595925	0.37033956379315286	0.8965733331516831	0.8946757502550508
Gene: ST14	-0.6865268357871124	-0.6865268357871124	-0.6865268357871124	-0.3922145181259878	-0.6865268357871124	-0.6865268357871124	1.7676363638404795	1.5411288800102436	1.818947372697224	-0.20784055560057432	-0.6865268357871124	-0.40849652809871245
Gene: PRAC2	1.7060577571473663	1.7406607937308043	1.4784528375778876	-0.8607685674276546	-0.8607685674276546	-0.8607685674276546	-0.8607685674276546	-0.8607685674276546	-0.3824328350788103	-0.10248175283830953	-0.029672993911725454	-0.10674096948893846
Gene: PCDHB18P	-0.5526788262357321	-0.9251942711166106	-0.9234510661856397	-0.7234984795863538	-0.48238152674523327	-1.223475369556278	0.0732691132805463	-0.3812323091477552	0.42950966547303787	1.5381873325401674	1.5401289426016402	1.6308167946782113
Gene: CPA2	-0.9128303288526743	-0.708761471781651	-0.914463995026325	1.1704253162903961	1.0695993101488475	0.9000363035659856	-0.9516695375290736	-1.214537599225589	-1.214537599225589	0.7186253266022595	0.9455930658584281	1.1125212091749863
Gene: CAMK4	-1.869514511621579	-1.5849362873347719	-1.516760210344253	0.7063008094758962	0.8193332751336555	0.7273905367172283	0.8745686809408867	0.8051687221235925	0.7403392618115452	0.06538533872637638	0.10150883028420757	0.13121555408721414
Gene: CTSH	0.47688711917878224	0.6275992409213736	0.5759958580687176	1.2159905743813355	1.2302231164087163	1.3709175812048937	-1.523634832255638	-1.3357487030985145	-1.1070949578752955	-0.3165611512299066	-0.5512650038871336	-0.6633088418173275
Gene: ADRA2C	-1.8347288615698276	-1.5360110523882142	-0.8328341661171682	-0.5061501897270713	-0.2345059889623644	-0.05361871615772484	0.4261118748383938	0.3143530284346899	0.5008127339433548	1.3499448961604301	1.2962972919428657	1.1103291496026366
Gene: CRTAC1	1.2951915777451148	0.8648327210668341	0.9510494399104225	-0.41428149150151916	0.0803801373689147	-0.46044332399760873	-1.4864749385202203	-1.4864749385202203	-1.4864749385202203	0.9273191286227465	0.44546044523911943	0.7699161811066375
Gene: DNAH10	-0.9200175942834921	-0.06625296515790048	-0.6055098844864263	0.4848112993816695	0.6364367289597479	0.28676433801682316	-1.2292476062104745	-1.5612123096340347	-0.9656067535291688	1.3580181196121714	1.3246480654853074	1.2571685618457764
Gene: IGHVII-44-2	-0.9708043249083768	-0.9708043249083768	-0.9708043249083768	0.6582318150027856	0.7223850622246895	0.532410351569835	-0.9708043249083768	-0.9708043249083768	-0.9708043249083768	1.3553242984736649	1.3096935610655251	1.2467808611137607
Gene: HLA-K	2.1089036230845895	0.5757877286684977	1.86926397507994	-0.1702590285449398	0.25398319717834156	-0.13396050628044195	-0.8974823347488747	-0.42161706649359076	-0.5270193084599916	-0.879997695803301	-0.8954688335108071	-0.8821337501694235
Gene: ELMOD1	-2.0653490495446887	-0.5449679064668089	-1.2073567128548146	-0.8925538581341181	-0.24007476898572558	-0.4455537005264172	0.896324206978596	0.7660940087773661	1.130167970611974	0.8553187900693345	0.8765537778309294	0.8713972422443726
Gene: TM7SF2	-0.007853947539905757	-0.09280039461142912	0.367593035179576	-0.7647887154190626	-0.7037299469192826	-0.787393142976872	1.2517974921007018	1.3350103146764483	2.041996391848101	-0.5017223142687705	-1.2922108072361658	-0.8458979648333391
Gene: TBX18	-1.689064451742025	-2.2125777583803905	0.02785194773181744	0.9258508746614932	0.9513634947245245	0.8884426960779769	0.6284386049233954	0.6348661765372339	0.7715918607179414	-0.33630469281177316	-0.19932138072423264	-0.39113737171595886
Gene: NANOS1	0.06118151103486244	-0.44397457739483104	-0.9532670917038003	0.7076841354839921	0.792020520485529	0.8593470444833037	-1.0876076585734744	-1.0344758083285734	-1.8727069432115588	1.4313690057095874	0.6508555088746117	0.8895743531403516
Gene: TMEM154	-0.7150901592816759	-0.23529295970921224	0.058728206768308276	-0.5664409433133396	-0.631856083727634	-0.49973192105778935	1.542337649387247	1.4546480831003374	1.9970502210918348	-0.6202039593485453	-0.9113555373897673	-0.8727925965197648
Gene: ISM2	-0.8541072249439067	-0.8541072249439067	-0.8541072249439067	-0.06422462352333845	-0.23433910077338013	-0.10399883854877229	-0.5901573784077099	-0.5831432527560031	-0.8541072249439067	1.6263919681749295	1.599243516170932	1.7666566094389689
Gene: NCCRP1	1.0585698779371475	2.6698008678503204	0.9331892234496728	-0.7216657032994724	-0.41714236739111943	-0.5636990736804202	-0.9079080017626101	-0.29638610553307926	-0.7502792746459743	-0.33010835343241485	-0.5056564083538176	-0.1687146811382329
Gene: SIGLEC22P	-0.6551897835760015	-0.6551897835760015	-0.6551897835760015	-0.6551897835760015	-0.6551897835760015	-0.37929419259080627	1.694020754470611	1.6820084891996032	1.7666397678340489	-0.6551897835760015	-0.6551897835760015	-0.17704633388145102
Gene: SPTLC3	-0.9878346367696738	-0.2493028169337492	-0.6343417773218278	-0.6846250309091714	-0.3240927096853854	-0.5482528763653742	1.6710512491889487	1.7270230546466572	1.716460250477608	-0.478824779520186	-0.5486550761260184	-0.6586048506818273
Gene: SLC16A2	0.7770171516711004	0.7856058967988881	0.9715437978386349	-1.3936590956220016	-1.1970495436933308	-1.5134965387532915	1.1719738015057664	1.0817139648338683	0.8916276825467887	-0.5380525011071656	-0.5588599707890977	-0.4783646452301595
Gene: SNCG	-1.0710655566305671	-1.0710655566305671	-0.06506056248542713	-1.0710655566305671	-1.0710655566305671	-1.0710655566305671	0.3659825792797271	0.343417376138071	0.6513740513099097	1.117374009287125	1.4128993023310326	1.5293410272923968
Gene: NUDT10	1.6409312729562073	1.6524396530439884	1.4847490026497625	-1.0293926038917671	-1.3291762584760267	-1.0770725431577133	-0.20720733047013543	-0.11560735488256076	-0.10306874895190643	-0.19486165911980152	-0.25957386203487587	-0.4621595676651712
Gene: LMF1	1.2528073568476967	1.1299771121312325	1.1973192501432832	-0.1944908794670646	-0.3040851761479479	-0.25243849542972563	-1.5653070046102753	-1.727353797168568	-1.0956989891740359	0.7517158696994458	0.38981577205367207	0.41773898112228736
Gene: MYO3B	-0.5268718687055813	-0.36564952390985966	-1.0901295688059056	0.0007891504283873187	0.04469529415715196	-0.29214082494258353	-0.9300622146295451	-0.8231797915585994	-0.892499016680383	1.8093327427578973	1.5527717623275357	1.5129438595614852
Gene: ALDH2	1.315402744686296	1.115903195384183	1.2499961669642414	-1.1109645399350847	-1.0040284253916771	-0.8672653069716135	0.6099866912121925	0.6218750086597906	0.9573040486975445	-0.9007769421295212	-1.0481873088776938	-0.9392453322986537
Gene: NTSR1	-0.2976644981514272	-0.5115004052858184	3.0822569809883413	-0.019969921216806342	-0.5383760042707061	-0.5354734449803997	-0.5471959546283047	-0.8117948587970477	-0.5298891799792663	0.306300836522908	-0.0795145700249489	0.482821019823475
Gene: POU3F3	-0.46220700854281327	-0.4413698036926748	-0.32925571943699655	-0.8795606347311146	-0.9374330073158176	-1.3570535345656487	-0.29917093628087255	0.0017736675100164182	-0.15418501249695293	1.594697559823275	1.6898794261280499	1.5738850036015486
Gene: LRRC2	1.6609495329872919	1.7753073568757296	1.6990015166722818	-0.7573883575097209	-0.4619737551166942	-0.45401743367990377	-0.961658512928605	-0.6208073801493744	-0.3728021486543563	-0.47375446270841126	-0.55334580027702	-0.47951055551121796
Gene: DIO2	-0.5387465764587733	-0.8335550282512526	-0.7204280198295527	-0.9704974955981978	-1.0117075702490546	-0.5288521502253083	1.994149557358442	1.761156829792454	1.0740156557333689	-0.10709327337802604	-0.04308503318842656	-0.07535689570567244
Gene: SLC38A8	0.9739939158443732	2.4643629506822724	1.4730734690700418	-0.3126667261394087	-0.6094263166415002	-0.33277939296677755	-0.6094263166415002	-0.6094263166415002	-0.6094263166415002	-0.6094263166415002	-0.6094263166415002	-0.6094263166415002
Gene: CAND2	1.4618554877717014	1.2499199326179242	1.487985011691987	-1.0923802868025159	-0.9684958795314691	-0.9616335529754697	0.5899407105407959	0.2651073201678283	0.5765400949423236	-0.8085744731913613	-0.8473010141194691	-0.9529633511122746
Gene: LYRM9	1.0309627323365638	1.2696324250951687	1.1588931372088545	0.17840989378214356	0.06058519878985715	0.14084037797030144	-1.740177113343603	-1.8303691421244352	-1.009095825699635	0.6884081062168188	-0.13955071721448786	0.1914609269824523
Gene: ANO3	-1.3864020139914717	-1.3864020139914717	0.8925858611606772	-0.7228860502158357	-0.9167172087977761	-0.9123373261854131	1.2792004650142796	1.1880005608021376	1.4161289054153174	0.10196813792944744	0.23784105611433756	0.20901962674577299
Gene: HRASLS	0.280880491858197	0.8547535927214465	0.7185706898316315	-0.6584949428408708	-0.8134370763000105	-0.328796039925118	1.3770362474849798	1.1605797152021018	1.0445492542384536	-0.5140100865114506	-1.56081592287968	-1.56081592287968
Gene: HAUS6P3	-1.081474056073932	-1.081474056073932	-1.081474056073932	0.8640731339840907	0.7043617161826189	1.0189543952895181	-0.47508817338064946	-1.081474056073932	-1.081474056073932	0.9662344283292367	1.1644577415839101	1.1643770383809353
Gene: GABRG2	-0.8127125655013874	-0.8127125655013874	-0.8127125655013874	-0.019086422316137122	-0.5386717508044139	-0.5357625889106602	-0.5475117643644529	-0.06854898941776202	-0.8127125655013874	2.0791758338740394	1.4077502157812076	1.473505728163729
Gene: DYSF	-1.9205305287667425	-1.6392956576486533	-1.4321579393488693	0.13089743911019291	0.20024827424200042	0.47387804323447924	0.9157579019342967	0.9342021422230951	0.8359274071935039	0.7673641403014624	0.2589907146851204	0.4747180628401144
Gene: DCSTAMP	-0.7395739989374941	-0.7395739989374941	-0.7395739989374941	-0.07518164888026393	-0.11650068448157883	-0.1112238526638687	-0.7395739989374941	-0.7395739989374941	-0.7395739989374941	0.7086069616114963	1.8470731327047134	2.184670085334469
Gene: VGLL2	-0.6348612794347775	-0.6348612794347775	-0.6348612794347775	-0.6348612794347775	-0.360432951294393	-0.35751967563625664	1.7687290972491427	1.829746535981474	1.5635059497434762	-0.6348612794347775	-0.6348612794347775	-0.6348612794347775
Gene: NRIP3	0.08906630521951257	-0.1309328568273643	-0.13767718683614352	1.033711758810204	1.0109236842115916	1.0335021497307857	0.7133331598561743	0.5715572842335542	0.5751309117558263	-1.4037565455611427	-1.5490799600135854	-1.8057787045794158
Gene: NDUFC2-KCTD14	0.1771576100043569	0.3704204170552625	0.2420470752906538	1.0792863662380978	0.9041265913240085	0.9913613279669048	-2.241715735371172	-0.8632975554951351	-1.6330353888063787	0.4601487069452166	0.37242424511616334	0.14107633973201916
Gene: PBX4	0.13984404158768576	-0.23480974199426008	0.43358324003818915	1.0989337731225979	0.8892606995455478	1.096717235263385	-1.3962006355879377	-1.854299838913688	-1.570856877309064	0.5528130674653434	0.5175389587421754	0.3274760780400252
Gene: SPON1	-1.2618919754688647	-0.7498467396740507	1.927475072942885	-0.3559198823095846	-0.31292615058647966	-0.7858257733417111	1.2421018757702902	1.1366312532732075	1.0876147632759305	-0.7770102838707595	-0.5253845520550303	-0.6250176079558313
Gene: KCTD14	-0.27472612958019926	0.4483723291247394	0.3517708058467551	1.3010378728742007	1.3508385923056647	1.3620030045017313	-1.5158750950826787	-1.5029449196356037	-1.1560747603226647	0.049641276801567984	0.14356290831773671	-0.5576058851512496
Gene: MYOZ3	2.0173605114938384	1.6291495497677217	1.4480909907327035	-0.696265542976	-0.34543300101806373	-0.5722257078170996	-0.5937328270048444	-0.45551686889968934	-0.7180428245295116	-0.3264804902507	-0.46578051781469487	-0.92112327168366
Gene: CPQ	1.3331166411671944	1.145135807638869	1.3917971354038312	0.20180857020494172	0.20617416510628664	0.25236017134553734	-1.5100037328780198	-1.7016850899203182	-1.2744638065835285	0.11529860741551691	-0.10549035695225178	-0.05404811194805887
Gene: KRT7	-0.6999297059096409	-0.6999297059096409	0.39867300185423	-0.6999297059096409	-0.6999297059096409	-0.6999297059096409	1.5123771032976956	1.430659159297606	1.9756261647489861	-0.6999297059096409	-0.6999297059096409	-0.4178274878310316
Gene: TCF15	-0.988906221771584	-0.988906221771584	-0.988906221771584	1.1282337833146918	1.386150885364078	0.9113451397736362	-0.988906221771584	-0.988906221771584	-0.988906221771584	0.7491808600085939	0.8832145884482421	0.8753120737202599
Gene: CORO6	1.6497851151395848	1.2256752441922325	1.5505320527495647	-0.5905448687596425	-0.8004430861973474	-0.5723159060472964	0.11561328065648473	0.2005581223478315	0.4710517339832323	-0.9817546531388083	-1.4827844514289545	-0.7853725834968811
Gene: AL135787.1	-1.2564934049397147	-1.2564934049397147	-1.2564934049397147	0.6046444223719607	0.7605631970726435	1.243468739758816	-0.5222067916749381	0.29110274641228023	1.4140087996106392	0.42237906307592654	0.8120134431315297	-1.2564934049397147
Gene: CBX3P7	1.2313343373407402	1.01525044000811	1.7658380021065991	0.3095801418596053	0.21858481522929488	0.19829700738340808	-1.2594850920472973	-1.2523887129028766	-1.5265302348266678	0.3224104460359196	-0.3704116007626362	-0.6524795494241987
Gene: ADAP1	0.002439179154368511	0.24353936182897967	-0.2625158030269724	-1.6835285279979944	-1.5644138848283518	-1.1502772249883202	0.11564821518036883	-0.024981800035470274	0.45917152072237033	1.4360731185255917	1.337268604653901	1.0915772408115285
Gene: ACVR1C	0.35377393838869076	0.4532861267209303	-0.12192023210175562	0.6685752409260064	0.7090232188325171	0.8566306208928676	-1.666580692190517	-1.5926083637615236	-1.7498891501793636	0.9942651657009192	0.6043858418664625	0.49105828490476744
Gene: S100A3	-2.0696333874793336	-1.5548808386669002	0.4187534349678862	-0.34782951064666706	-0.8335232427327038	-0.3714184053138943	0.5239659002752288	0.4227938286090256	0.8303244260373396	0.8421954116061839	0.9477989503942023	1.1914534329496327
Gene: CDCP1	-0.6277886046433223	-1.0011397163733504	1.555403724857108	0.9626043187800204	1.255616636273699	1.6638335771879686	-0.7221361124172159	-1.0587137425674422	-0.9296444657270839	-0.3944726053771185	-0.391115506557408	-0.3124475034358549
Gene: CYP2U1	1.794579126813178	1.6054652940254974	1.5259456522145813	-1.1338110717369703	-0.8127978859918231	-0.8683715089425919	-0.09800950591238018	-0.15766370553848405	-0.06283204138969906	-0.3914808237431905	-0.6928464937689576	-0.7081770360291596
Gene: ZNF736	0.42641040066840236	0.8036129665075411	0.5828860274970489	0.32416827120923775	0.21426697170166778	0.41524210805289674	0.7912789035064204	0.7638028747527993	0.7828330957775292	-1.715048184606739	-1.6695227747394275	-1.7199306603273765
Gene: AC007192.4	0.24446934537420933	-1.5593284816088893	0.21007274659437591	0.7274665539023146	-1.5593284816088893	0.1699584521950986	-0.4054116446125989	1.2028210050575958	0.6264225498262018	0.6113904254881734	-1.5593284816088893	1.2907960110012957
Gene: DUX4L50	-0.07092319456530304	-0.9980629510309079	-0.4800873772085702	-0.9980629510309079	-0.24281884767617604	-0.23689024076773388	1.539809581715274	1.5346265532857843	1.905252870447406	-0.5100531292751266	-0.7281729649487068	-0.714617348945033
Gene: CSAG4	-1.6919844458926092	-1.6919844458926092	-1.6919844458926092	0.8160617296181928	0.6233421974494007	0.6443953445248243	0.1603960344423336	0.13276244552714256	0.4465748919185497	0.7749948629670027	0.7979405820423441	0.6794852491880369
Gene: ARL14	-0.7588172500676411	-0.7588172500676411	-0.7588172500676411	-0.08808388911526034	-0.7588172500676411	-0.7588172500676411	1.6860099344095942	1.5757743057698417	1.767647158692374	-0.27072200791493034	-0.7588172500676411	-0.11772200143577183
